time,tavg,prcp,wdir,wspd,wpgt,pres
2018-12-17,-12.125,0.0,148.375,11.875,28.0,1030.5
2018-12-18,-11.0,0.0,162.975,9.375,17.0,1030.125
2018-12-19,-10.625,0.0125,156.4,8.25,15.0,1032.625
2018-12-20,-11.0,0.0,127.47500000000001,5.375,12.0,1031.0
2018-12-21,-18.125,0.0,100.1375,11.5,25.0,1023.5
2018-12-22,-15.625,0.025,92.2875,13.375,24.0,1012.5
2018-12-23,-9.25,0.11249999999999999,97.64999999999999,9.0,19.0,1009.125
2018-12-24,-7.625,0.0,156.725,4.875,11.0,1012.375
2018-12-25,-8.625,0.0875,215.9875,15.75,44.0,1008.625
2018-12-26,-5.625,0.25000000000000006,313.7,15.625,39.0,1000.125
2018-12-27,-8.0,0.0125,241.3375,5.875,19.0,1009.125
2018-12-28,-6.5,0.025,177.73749999999998,6.875,15.0,1011.25
2018-12-29,-5.0,0.0125,210.01250000000002,11.75,24.0,1013.75
2018-12-30,-4.5,0.0,301.675,8.375,28.0,1013.5
2018-12-31,-8.25,0.0,154.0625,8.75,31.0,1021.5
2019-01-01,-6.25,0.225,186.0375,24.0,47.0,994.0
2019-01-02,-3.5,0.125,173.6,11.625,37.0,996.125
2019-01-03,-9.5,0.09999999999999999,79.9375,19.5,42.0,1017.125
2019-01-04,-10.875,0.0625,212.7,7.125,20.0,1013.625
2019-01-05,-11.125,0.0,66.3125,6.625,16.0,1015.5
2019-01-06,-13.375,0.0,279.975,7.25,21.0,1022.0
2019-01-07,-8.5,0.08750000000000001,239.53750000000002,17.875,39.0,1013.875
2019-01-08,-6.375,0.1,201.7125,10.5,19.0,1005.0
2019-01-09,-9.625,0.23750000000000002,201.6125,9.5,19.0,1009.25
2019-01-10,-8.875,0.075,259.95,6.125,17.0,1016.25
2019-01-11,-9.375,0.1375,222.85,23.0,50.0,996.25
2019-01-12,-9.0,0.0,274.6875,15.625,41.0,988.5
2019-01-13,-10.875,0.0,223.5125,10.75,27.0,986.75
2019-01-14,-5.375,0.16249999999999998,149.96250000000003,17.25,29.0,975.5
2019-01-15,-6.25,0.025,244.0,8.375,19.0,982.5
2019-01-16,-10.0,0.0625,268.77500000000003,12.0,27.0,990.75
2019-01-17,-8.625,0.5125,208.45000000000002,16.875,36.0,983.5
2019-01-18,-15.0,0.0125,294.275,13.125,35.0,994.0
2019-01-19,-14.875,0.0,264.8625,8.125,24.0,1003.625
2019-01-20,-14.25,0.125,262.525,17.875,40.0,1000.875
2019-01-21,-24.375,0.0,304.84999999999997,11.5,23.0,1011.25
2019-01-22,-20.25,0.0,265.5875,10.25,25.0,1015.375
2019-01-23,-18.25,0.0375,213.1375,12.625,28.0,1012.0
2019-01-24,-16.0,0.15000000000000002,277.975,10.0,26.0,1018.0
2019-01-25,-19.625,0.0,193.45000000000002,7.0,20.0,1023.75
2019-01-26,-17.75,0.1375,117.825,11.875,25.0,1008.875
2019-01-27,-18.875,0.0,229.40000000000003,4.375,12.0,1005.625
2019-01-28,-20.125,0.0,138.4875,10.5,30.0,1011.0
2019-01-29,-13.75,0.1125,137.2,15.0,30.0,1004.25
2019-01-30,-5.75,0.0,187.625,14.625,29.0,1005.5
2019-01-31,-6.75,0.0,217.05,4.5,15.0,1013.375
2019-02-01,-10.0,0.0,69.6875,10.5,26.0,1018.625
2019-02-02,-9.375,0.0,83.4375,14.875,30.0,1018.625
2019-02-03,-6.75,0.42500000000000004,105.36250000000001,19.375,38.0,1013.25
2019-02-04,-5.625,0.15,242.72499999999997,11.625,38.0,1014.5
2019-02-05,-10.125,0.025,223.72500000000002,16.625,39.0,1020.875
2019-02-06,-9.0,0.15,199.9625,13.0,27.0,1015.5
2019-02-07,-12.125,0.05,219.95000000000002,14.125,36.0,1015.25
2019-02-08,-4.25,0.0,180.24999999999997,14.75,30.0,1009.375
2019-02-09,-3.125,0.025,201.81250000000003,19.0,35.0,1006.25
2019-02-10,-3.625,0.0,193.02499999999998,21.625,41.0,1000.625
2019-02-11,-3.625,0.23750000000000004,172.5375,18.75,34.0,999.0
2019-02-12,-4.875,0.275,221.68749999999997,13.25,31.0,1000.25
2019-02-13,-10.625,0.0,241.18749999999997,9.5,26.0,1010.5
2019-02-14,-4.75,0.0125,241.9125,13.125,36.0,1015.25
2019-02-15,-3.125,0.0,276.47499999999997,25.25,51.0,1011.0
2019-02-16,-3.875,0.0,257.34999999999997,19.0,49.0,1006.625
2019-02-17,-7.125,0.0,301.1125,25.125,52.0,1006.125
2019-02-18,-9.375,0.0,254.18749999999997,11.5,33.0,1019.375
2019-02-19,-3.0,0.037500000000000006,225.08749999999998,20.375,43.0,1001.375
2019-02-20,-4.75,0.2625,269.19999999999993,19.5,41.0,991.625
2019-02-21,-14.0,0.037500000000000006,345.22499999999997,23.75,50.0,1015.25
2019-02-22,-14.625,0.0,330.725,14.5,35.0,1034.875
2019-02-23,-7.5,0.2125,268.075,21.0,48.0,1025.75
2019-02-24,-3.375,0.0,269.125,17.625,46.0,1017.5
2019-02-25,-3.125,0.0,298.8875,20.625,45.0,1009.0
2019-02-26,-3.0,0.0,233.2125,10.875,26.0,1014.875
2019-02-27,-5.25,0.0,232.28750000000002,14.625,42.0,1006.125
2019-02-28,-5.25,0.1625,198.04999999999998,18.875,48.0,986.375
2019-03-01,-13.25,0.0,142.425,15.875,43.0,1002.625
2019-03-02,-10.125,0.3375,246.33750000000003,20.0,55.0,998.25
2019-03-03,-11.0,0.0,278.66249999999997,15.75,52.0,995.625
2019-03-04,-11.25,0.0,100.175,8.625,18.0,991.25
2019-03-05,-9.25,0.2875,104.2,14.75,35.0,983.375
2019-03-06,-16.875,0.0,284.98749999999995,15.125,34.0,1007.625
2019-03-07,-10.0,0.0625,189.2,14.75,32.0,1006.0
2019-03-08,-1.625,0.1625,188.46249999999998,17.25,35.0,992.5
2019-03-09,-5.75,0.2,228.2375,27.375,69.0,989.25
2019-03-10,-4.125,0.07500000000000001,203.45,15.875,27.0,986.875
2019-03-11,-8.125,0.0,239.35,7.875,21.0,991.625
2019-03-12,-10.875,0.0625,279.55,12.625,28.0,1000.0
2019-03-13,-7.375,0.0,229.50000000000003,8.125,21.0,1009.125
2019-03-14,-7.875,0.0,150.04999999999998,16.125,29.0,1005.5
2019-03-15,-3.0,0.0625,166.9375,18.125,33.0,1000.125
2019-03-16,-3.625,0.0,143.5,18.5,36.0,998.25
2019-03-17,-3.25,0.0,153.9,14.875,35.0,1003.75
2019-03-18,-1.625,0.17500000000000002,182.35,16.875,41.0,1004.0
2019-03-19,-2.5,0.025,194.0875,10.625,23.0,1010.875
2019-03-20,-3.0,0.0125,242.98749999999998,12.75,31.0,1016.0
2019-03-21,-2.5,0.0375,256.73749999999995,15.75,31.0,1013.625
2019-03-22,-4.5,0.0625,307.325,24.5,51.0,1016.0
2019-03-23,-3.375,0.07500000000000001,239.08749999999998,15.375,39.0,1017.25
2019-03-24,-3.375,0.0,265.9625,21.125,47.0,1005.0
2019-03-25,-3.375,0.0,266.55,12.875,28.0,1002.5
2019-03-26,-6.0,0.23750000000000002,267.42499999999995,13.125,30.0,1004.0
2019-03-27,-6.75,0.0,306.5625,11.625,24.0,1017.5
2019-03-28,-2.75,0.0125,251.96250000000003,12.25,25.0,1019.25
2019-03-29,-0.25,0.0,262.175,19.5,46.0,1008.75
2019-03-30,-0.875,0.0,269.7875,18.125,39.0,1006.5
2019-03-31,-1.625,0.4375,267.4,18.0,43.0,1000.625
2019-04-01,-3.75,0.025,288.82500000000005,15.375,35.0,1018.625
2019-04-02,-1.875,0.0,261.2875,14.25,34.0,1027.25
2019-04-03,0.125,0.0,190.45,8.5,23.0,1027.25
2019-04-04,1.375,0.0,185.35,10.375,22.0,1022.625
2019-04-05,3.25,0.0,157.5125,6.875,21.0,1023.375
2019-04-06,2.0,0.0,98.2,7.625,18.0,1025.5
2019-04-07,2.75,0.0,176.4125,8.25,25.0,1015.625
2019-04-08,2.5,0.475,172.675,13.25,32.0,1007.625
2019-04-09,-0.125,0.1125,188.9875,8.625,20.0,1006.75
2019-04-10,-1.375,0.1375,245.16249999999997,8.375,24.0,1011.875
2019-04-11,-4.375,0.0,323.4875,9.75,22.0,1021.375
2019-04-12,-3.5,0.0,130.95,9.875,21.0,1028.5
2019-04-13,-1.375,0.0,74.6,11.125,27.0,1032.25
2019-04-14,-0.75,0.0,42.625,9.75,24.0,1033.875
2019-04-15,1.625,0.0,17.425,8.25,16.0,1034.125
2019-04-16,1.75,0.0,37.962500000000006,11.625,26.0,1034.25
2019-04-17,4.125,0.0,134.68750000000003,5.25,18.0,1034.625
2019-04-18,4.25,0.0,84.69999999999999,9.375,18.0,1033.5
2019-04-19,4.625,0.0,253.96250000000003,11.375,30.0,1030.875
2019-04-20,2.75,0.0,52.68750000000001,10.25,26.0,1028.25
2019-04-21,5.5,0.0,143.3,5.625,14.0,1028.625
2019-04-22,7.0,0.0,247.5625,13.125,30.0,1027.375
2019-04-23,8.375,0.0,273.4,15.75,34.0,1028.375
2019-04-24,10.5,0.0,286.47499999999997,9.75,24.0,1028.0
2019-04-25,12.25,0.0,111.8875,5.875,21.0,1024.5
2019-04-26,11.375,0.0,81.7375,10.125,24.0,1019.125
2019-04-27,10.625,0.025,56.2375,13.75,38.0,1013.125
2019-04-28,-0.375,0.0,59.63750000000001,19.5,44.0,1024.625
2019-04-29,1.75,0.0,73.725,8.0,18.0,1025.5
2019-04-30,4.875,0.0,106.3625,5.75,15.0,1020.0
2019-05-01,6.875,0.0,205.925,10.875,25.0,1005.25
2019-05-02,5.25,0.4125,198.20000000000002,16.25,34.0,984.375
2019-05-03,-3.125,0.18750000000000003,244.3,31.125,54.0,988.625
2019-05-04,0.5,0.05,227.23749999999998,19.125,45.0,1003.75
2019-05-05,2.5,0.0875,241.925,12.875,33.0,1010.0
2019-05-06,3.625,0.05,147.1125,8.25,22.0,1014.625
2019-05-07,1.625,0.24999999999999997,174.825,13.0,24.0,1008.0
2019-05-08,3.875,0.0,255.225,9.125,22.0,1015.125
2019-05-09,6.75,0.0,78.5,11.375,35.0,1019.625
2019-05-10,11.0,0.0875,116.05000000000001,13.625,36.0,1011.625
2019-05-11,11.625,0.5499999999999999,93.875,13.25,40.0,1006.875
2019-05-12,9.25,0.075,227.925,16.375,42.0,1020.0
2019-05-13,10.875,0.0,313.2125,5.75,19.0,1026.75
2019-05-14,7.25,0.037500000000000006,113.1375,12.5,26.0,1026.875
2019-05-15,7.5,0.0,172.6625,8.5,20.0,1029.125
2019-05-16,10.5,0.0,149.475,4.25,12.0,1028.625
2019-05-17,11.375,0.0,281.275,8.75,22.0,1025.375
2019-05-18,13.875,0.0,144.2875,7.25,15.0,1021.75
2019-05-19,15.375,0.0,130.825,7.0,26.0,1019.875
2019-05-20,16.375,0.0,146.07500000000002,13.125,29.0,1018.625
2019-05-21,16.875,0.025,228.2375,7.875,22.0,1013.375
2019-05-22,15.25,0.0,46.074999999999996,10.25,25.0,1009.25
2019-05-23,7.75,0.025,47.6875,16.875,37.0,1011.125
2019-05-24,8.125,0.22499999999999998,89.3375,12.75,27.0,1012.5
2019-05-25,11.25,0.35000000000000003,244.575,8.875,22.0,1003.5
2019-05-26,7.625,0.3,243.7375,17.875,37.0,1000.5
2019-05-27,7.25,0.11250000000000002,235.0875,16.75,44.0,1002.0
2019-05-28,11.75,0.025,182.175,10.875,28.0,1009.125
2019-05-29,12.5,0.07500000000000001,208.6125,16.625,37.0,1008.375
2019-05-30,9.375,0.0,265.2125,12.875,39.0,1020.625
2019-05-31,8.125,0.07500000000000001,215.9125,19.125,45.0,1014.5
2019-06-01,10.75,0.0,250.9625,15.0,35.0,1015.75
2019-06-02,10.0,0.1125,243.58750000000003,17.875,39.0,1009.875
2019-06-03,12.5,0.0,269.5625,10.125,30.0,1019.375
2019-06-04,18.125,0.0,206.67499999999998,16.125,35.0,1017.5
2019-06-05,20.75,0.0,245.1,9.375,23.0,1019.0
2019-06-06,21.875,0.0,93.8,6.875,23.0,1021.5
2019-06-07,22.875,0.0,167.725,8.5,21.0,1020.75
2019-06-08,23.5,0.0,184.3,11.25,23.0,1020.0
2019-06-09,19.0,0.3,241.8625,15.125,42.0,1019.125
2019-06-10,15.25,0.0,261.425,16.5,38.0,1021.25
2019-06-11,15.875,0.0,273.1375,12.25,26.0,1022.375
2019-06-12,12.0,0.0,80.75,16.75,38.0,1025.0
2019-06-13,14.0,0.0,114.25,14.875,32.0,1024.25
2019-06-14,14.375,0.37500000000000006,89.35,10.0,33.0,1016.375
2019-06-15,12.75,0.0125,269.17499999999995,12.5,33.0,1015.25
2019-06-16,15.75,0.0,274.5625,8.625,23.0,1014.625
2019-06-17,17.25,0.0,272.55,12.375,28.0,1012.0
2019-06-18,16.375,0.0,274.6,18.625,40.0,1013.125
2019-06-19,17.5,0.0,275.2375,12.75,31.0,1015.125
2019-06-20,21.75,0.0,211.9,5.625,15.0,1013.375
2019-06-21,22.5,0.05,195.83749999999998,10.625,27.0,1010.5
2019-06-22,16.375,0.0,273.33750000000003,20.625,48.0,1013.25
2019-06-23,15.625,0.0,272.925,17.375,38.0,1021.125
2019-06-24,16.75,0.0,283.37500000000006,14.25,36.0,1024.75
2019-06-25,16.625,0.0,286.0375,10.0,27.0,1027.125
2019-06-26,15.375,0.1,254.20000000000002,8.125,24.0,1019.375
2019-06-27,14.75,0.08750000000000001,131.8,6.625,20.0,1006.875
2019-06-28,14.375,0.0,235.775,18.375,42.0,1007.375
2019-06-29,14.5,0.0,307.2,18.0,44.0,1006.0
2019-06-30,16.125,0.0,277.0375,16.5,37.0,1004.5
2019-07-01,19.375,0.0,220.9125,20.25,47.0,996.25
2019-07-02,17.125,0.0375,271.28749999999997,16.125,41.0,997.625
2019-07-03,14.75,1.1375,269.675,10.875,32.0,997.5
2019-07-04,11.75,0.2875,281.5125,23.5,45.0,1003.625
2019-07-05,11.0,0.35,182.05,11.625,31.0,998.375
2019-07-06,12.5,0.0,170.175,5.0,17.0,996.0
2019-07-07,14.375,0.0,190.8875,3.5,14.0,999.75
2019-07-08,15.125,0.1875,55.137499999999996,11.875,28.0,1000.75
2019-07-09,13.375,0.5999999999999999,33.0375,16.125,34.0,1002.375
2019-07-10,13.25,0.0,26.875,16.75,32.0,1004.375
2019-07-11,10.25,0.0,28.5625,10.375,26.0,1008.125
2019-07-12,11.625,0.05,292.45,8.125,26.0,1007.375
2019-07-13,12.5,0.0125,251.87499999999997,8.5,25.0,1008.375
2019-07-14,13.25,0.0125,309.4125,5.0,15.0,1010.625
2019-07-15,14.625,0.0,248.42499999999998,4.125,13.0,1010.75
2019-07-16,16.125,0.0,125.22500000000001,8.625,23.0,1010.25
2019-07-17,16.0,0.125,65.88749999999999,13.625,31.0,1008.75
2019-07-18,15.375,0.38749999999999996,34.7375,12.875,35.0,1006.125
2019-07-19,15.625,0.525,319.3375,10.5,25.0,1005.5
2019-07-20,17.0,0.3625,327.4875,10.5,23.0,1011.875
2019-07-21,18.25,0.0,283.7,5.125,14.0,1017.25
2019-07-22,19.25,0.0,92.45,6.125,15.0,1015.875
2019-07-23,19.5,0.0,112.11250000000001,6.625,16.0,1013.75
2019-07-24,17.0,0.025,137.125,7.75,20.0,1014.5
2019-07-25,18.125,0.037500000000000006,32.787499999999994,11.75,26.0,1017.25
2019-07-26,22.5,0.0,68.2375,10.75,24.0,1021.375
2019-07-27,24.125,0.0,218.86249999999998,7.25,18.0,1018.0
2019-07-28,19.125,0.1375,77.33749999999999,12.75,40.0,1013.0
2019-07-29,12.5,0.0375,151.675,11.375,27.0,1012.625
2019-07-30,9.5,0.0,342.76249999999993,16.5,38.0,1008.625
2019-07-31,9.125,0.025,305.9875,18.375,39.0,1009.625
2019-08-01,12.75,0.0,337.22499999999997,8.0,23.0,1012.125
2019-08-02,13.375,0.0375,312.25,9.375,20.0,1009.0
2019-08-03,10.375,0.225,150.8625,11.75,30.0,1008.75
2019-08-04,11.0,0.025,298.2125,12.125,32.0,1007.125
2019-08-05,13.0,0.0,286.475,13.25,30.0,1003.375
2019-08-06,13.25,0.0,251.03750000000002,9.5,25.0,1005.25
2019-08-07,13.625,0.0,112.3125,8.5,24.0,1006.375
2019-08-08,15.875,0.1,99.7125,6.375,22.0,1004.75
2019-08-09,16.0,0.0625,18.4125,10.625,23.0,1005.125
2019-08-10,16.125,0.0,190.3875,5.5,18.0,1013.375
2019-08-11,15.125,0.125,134.75,11.5,27.0,1014.0
2019-08-12,17.0,0.0,185.67499999999998,9.75,23.0,1012.5
2019-08-13,16.75,0.36250000000000004,241.875,7.75,19.0,1008.5
2019-08-14,16.5,0.1375,240.4,10.375,34.0,1008.875
2019-08-15,15.125,0.0,251.75000000000003,13.875,37.0,1009.125
2019-08-16,15.5,0.0,258.9875,10.5,30.0,1015.5
2019-08-17,16.75,0.0,166.3875,6.875,15.0,1017.75
2019-08-18,16.625,0.0,100.38749999999999,7.75,21.0,1014.375
2019-08-19,17.5,0.0,171.75,10.75,28.0,1011.625
2019-08-20,17.75,0.0,261.575,10.625,25.0,1019.0
2019-08-21,16.375,0.1625,231.275,6.75,18.0,1022.5
2019-08-22,15.75,0.23750000000000002,261.92499999999995,15.625,42.0,1021.625
2019-08-23,15.75,0.275,234.53750000000002,15.375,33.0,1022.625
2019-08-24,16.0,0.5625,273.7875,19.875,43.0,1019.375
2019-08-25,15.25,0.0,283.0625,7.625,20.0,1027.25
2019-08-26,16.125,0.025,255.34999999999997,17.0,38.0,1022.5
2019-08-27,16.75,0.0,297.90000000000003,7.75,23.0,1024.75
2019-08-28,18.0,0.0,199.3625,7.25,20.0,1027.0
2019-08-29,18.25,0.0,184.725,9.125,20.0,1023.25
2019-08-30,18.0,0.0,181.275,8.625,19.0,1019.125
2019-08-31,17.375,0.0,265.0,10.375,26.0,1020.0
2019-09-01,18.25,0.0,229.36249999999998,5.25,14.0,1017.625
2019-09-02,19.0,0.0,162.725,9.875,23.0,1014.0
2019-09-03,16.25,0.037500000000000006,264.6375,12.0,24.0,1014.625
2019-09-04,14.875,0.125,201.8,9.0,20.0,1014.125
2019-09-05,16.0,0.0,187.22500000000002,11.5,27.0,1013.0
2019-09-06,14.875,0.0625,209.7375,13.5,38.0,1013.625
2019-09-07,14.0,0.0125,209.2375,8.625,25.0,1023.5
2019-09-08,14.25,0.0,141.425,8.25,22.0,1027.375
2019-09-09,15.75,0.075,154.97500000000002,13.0,26.0,1024.0
2019-09-10,19.25,0.0,157.375,9.5,24.0,1023.0
2019-09-11,18.125,0.0,183.70000000000002,14.5,32.0,1019.875
2019-09-12,16.0,0.0125,214.9125,19.0,41.0,1016.75
2019-09-13,11.125,0.375,244.13750000000002,18.875,40.0,1009.125
2019-09-14,8.875,0.18750000000000003,292.40000000000003,19.5,43.0,1010.75
2019-09-15,7.125,0.7999999999999999,237.175,18.375,52.0,999.625
2019-09-16,7.375,0.5374999999999999,268.5875,23.125,47.0,988.0
2019-09-17,7.25,0.17500000000000002,262.7125,10.25,23.0,994.375
2019-09-18,6.0,0.037500000000000006,100.9,11.625,25.0,1001.875
2019-09-19,5.875,0.0,303.4125,7.5,22.0,1011.5
2019-09-20,4.5,0.125,289.9,10.75,26.0,1013.5
2019-09-21,5.0,0.2625,235.6625,5.875,17.0,1008.125
2019-09-22,2.0,0.0375,345.5125,16.0,35.0,1011.625
2019-09-23,2.125,0.0125,325.6625,13.375,32.0,1018.125
2019-09-24,2.75,0.0,310.37499999999994,8.375,20.0,1017.75
2019-09-25,4.0,0.0,269.8125,4.875,14.0,1015.75
2019-09-26,4.75,0.0,269.2375,9.125,23.0,1015.0
2019-09-27,7.375,0.0,245.7375,7.0,15.0,1015.375
2019-09-28,7.125,0.0,125.07499999999999,7.5,22.0,1014.25
2019-09-29,6.625,0.075,157.55,10.875,25.0,1001.25
2019-09-30,9.0,0.0125,169.1375,10.625,23.0,991.5
2019-10-01,6.625,0.5625000000000001,182.20000000000002,21.125,58.0,986.75
2019-10-02,4.5,0.1875,228.8625,18.625,42.0,995.75
2019-10-03,3.75,0.375,59.474999999999994,11.625,29.0,1006.5
2019-10-04,-1.25,0.1625,190.625,15.75,34.0,1005.5
2019-10-05,0.5,0.0,333.1375,8.875,22.0,1013.0
2019-10-06,0.125,0.0125,181.46249999999998,6.125,16.0,1017.125
2019-10-07,-0.5,0.0125,342.9375,8.0,16.0,1012.5
2019-10-08,0.375,0.0125,266.6,8.25,21.0,1005.875
2019-10-09,2.25,0.37499999999999994,199.7125,11.5,24.0,1002.5
2019-10-10,4.0,0.05,166.61249999999998,8.5,17.0,1002.5
2019-10-11,6.125,0.025,208.1,8.25,26.0,1001.875
2019-10-12,6.125,0.575,218.47500000000002,23.875,57.0,991.375
2019-10-13,5.75,0.17500000000000002,258.41249999999997,15.875,39.0,1003.0
2019-10-14,2.375,0.25,205.46249999999998,12.375,28.0,1009.875
2019-10-15,1.5,0.0,281.625,7.875,22.0,1022.125
2019-10-16,1.5,0.13749999999999998,102.1375,12.625,32.0,1016.375
2019-10-17,1.625,0.2625,64.05,16.25,33.0,1009.875
2019-10-18,5.375,0.0,113.0,3.875,17.0,1013.25
2019-10-19,8.625,0.025,191.6875,10.75,25.0,1011.25
2019-10-20,7.625,0.1875,204.6,10.0,24.0,1014.875
2019-10-21,5.75,0.575,263.5875,15.5,36.0,1014.5
2019-10-22,5.5,0.05,226.25,15.25,42.0,1013.0
2019-10-23,6.5,0.0,258.1625,22.375,46.0,1010.875
2019-10-24,7.0,0.0,232.23749999999998,13.25,27.0,1016.0
2019-10-25,6.625,0.0,198.08749999999998,16.875,40.0,1010.0
2019-10-26,5.5,0.625,240.48749999999998,28.125,59.0,1000.875
2019-10-27,1.125,1.2249999999999999,210.2375,16.25,39.0,994.5
2019-10-28,-2.375,0.05,98.31249999999999,9.625,36.0,1007.625
2019-10-29,-3.875,0.11249999999999999,195.1,9.125,25.0,1012.0
2019-10-30,-6.25,0.0,320.76250000000005,10.75,26.0,1020.75
2019-10-31,-4.0,0.0625,228.3,14.625,36.0,1014.875
2019-11-01,-2.0,0.0,295.2875,10.25,26.0,1011.0
2019-11-02,-2.5,0.0625,179.07499999999996,13.5,36.0,1007.5
2019-11-03,0.25,0.29999999999999993,184.32500000000002,11.875,37.0,995.625
2019-11-04,-2.375,0.0,45.3,15.75,37.0,1001.125
2019-11-05,-5.25,0.0625,58.1125,24.625,47.0,997.25
2019-11-06,-5.5,0.0375,58.275,17.5,42.0,1002.5
2019-11-07,-8.125,0.0,92.475,11.125,26.0,1010.75
2019-11-08,-4.875,0.0,140.29999999999998,8.125,22.0,1017.875
2019-11-09,-0.625,0.125,148.67499999999998,11.125,25.0,1017.375
2019-11-10,3.875,0.175,161.48749999999998,9.375,21.0,1010.125
2019-11-11,2.75,0.0,176.1125,8.75,23.0,1009.125
2019-11-12,-1.125,0.0,247.95000000000002,14.375,32.0,1018.875
2019-11-13,1.625,0.11250000000000002,157.625,16.25,35.0,1015.25
2019-11-14,5.875,0.11249999999999999,178.54999999999998,19.75,34.0,1012.625
2019-11-15,2.375,0.0,185.0375,8.875,29.0,1024.875
2019-11-16,0.75,0.0875,117.5625,7.375,19.0,1022.0
2019-11-17,0.375,0.0,168.37500000000003,11.0,22.0,1020.625
2019-11-18,2.0,0.0,180.66250000000002,6.625,20.0,1025.0
2019-11-19,1.75,0.037500000000000006,135.375,15.0,29.0,1026.625
2019-11-20,0.125,0.0,163.5875,14.625,25.0,1032.25
2019-11-21,-0.625,0.0,163.6875,11.625,23.0,1037.625
2019-11-22,-6.0,0.0,165.5625,13.0,28.0,1037.375
2019-11-23,-8.375,0.0,158.9375,9.5,22.0,1033.375
2019-11-24,-7.625,0.0,161.4375,6.0,16.0,1029.125
2019-11-25,-6.875,0.0,185.075,6.875,16.0,1023.875
2019-11-26,-7.0,0.0,195.525,9.0,22.0,1015.75
2019-11-27,-5.5,0.025,193.7875,10.375,22.0,1008.625
2019-11-28,-2.25,0.16249999999999998,159.5,14.0,33.0,1001.25
2019-11-29,-2.0,0.0625,233.95000000000002,17.5,32.0,992.375
2019-11-30,-6.5,0.0875,260.2875,20.875,35.0,997.0
2019-12-01,-5.625,0.0625,268.95,16.625,36.0,1005.125
2019-12-02,-5.25,0.15000000000000002,253.66249999999997,14.875,44.0,1003.0
2019-12-03,-6.25,0.0,271.4375,12.125,28.0,1006.375
2019-12-04,-2.875,0.1625,255.7375,20.25,37.0,1001.625
2019-12-05,-0.375,0.025,250.2,24.125,51.0,1001.375
2019-12-06,-1.5,0.375,234.3,25.125,50.0,992.0
2019-12-07,0.125,0.2375,217.11249999999998,20.5,36.0,989.625
2019-12-08,-3.125,0.375,231.39999999999995,23.0,51.0,986.25
2019-12-09,0.25,0.1875,215.0,26.875,47.0,986.25
2019-12-10,-2.75,0.125,258.83750000000003,17.875,45.0,1004.0
2019-12-11,-5.75,0.0,217.39999999999998,10.75,33.0,1017.75
2019-12-12,-6.125,0.025,186.81250000000003,16.75,33.0,1012.75
2019-12-13,-3.0,0.0125,176.61249999999998,15.25,30.0,1007.5
2019-12-14,-3.625,0.05,153.35000000000002,16.5,30.0,1005.5
2019-12-15,-3.625,0.0875,160.2,16.25,32.0,1001.125
2019-12-16,-3.0,0.05,222.05,17.0,31.0,998.5
2019-12-17,-1.625,0.125,219.38750000000002,15.5,33.0,1004.125
2019-12-18,-1.125,0.525,196.475,19.625,55.0,996.0
2019-12-19,-5.0,0.15,293.925,25.375,69.0,1008.625
2019-12-20,-2.75,0.0,213.02499999999998,10.625,27.0,1013.5
2019-12-21,-2.125,0.0,147.0,12.0,22.0,1001.75
2019-12-22,-0.5,0.0125,134.4875,12.375,22.0,997.0
2019-12-23,1.625,0.1625,128.95,6.125,16.0,999.5
2019-12-24,2.25,0.0,115.725,3.75,12.0,1006.625
2019-12-25,0.875,0.125,120.05000000000001,7.5,17.0,1006.0
2019-12-26,-0.625,0.0,231.27499999999998,7.0,15.0,1011.75
2019-12-27,-5.75,0.0,335.29999999999995,13.625,31.0,1019.625
2019-12-28,-7.5,0.0,29.2375,16.125,35.0,1033.25
2019-12-29,-6.625,0.0,187.3375,11.125,37.0,1026.875
2019-12-30,-2.25,0.4375,238.79999999999998,25.125,46.0,997.625
2019-12-31,-3.5,0.0125,307.525,20.25,43.0,993.875
2020-01-01,-5.375,0.0625,279.65,16.875,37.0,1008.125
2020-01-02,-3.125,0.025,257.75,22.375,44.0,1003.375
2020-01-03,-2.625,0.0,235.8375,25.25,51.0,999.0
2020-01-04,-4.375,0.025,245.2625,23.625,47.0,988.125
2020-01-05,-7.625,0.0,311.1875,16.75,41.0,1008.375
2020-01-06,-6.0,0.0125,225.7,13.875,31.0,1013.125
2020-01-07,-2.375,0.0,227.2875,13.625,31.0,1014.75
2020-01-08,-2.875,0.09999999999999999,220.4,22.0,48.0,1009.875
2020-01-09,-3.0,0.0,259.8625,21.375,46.0,1004.75
2020-01-10,-3.625,0.0,267.35,12.125,34.0,1012.625
2020-01-11,-4.875,0.0,265.375,13.75,30.0,1016.5
2020-01-12,-2.5,0.4,238.425,28.875,61.0,1001.625
2020-01-13,-3.125,0.025,261.47499999999997,18.5,39.0,1004.125
2020-01-14,-4.75,0.0,221.825,18.5,37.0,1010.375
2020-01-15,-1.25,0.2125,215.06249999999997,27.75,56.0,1004.5
2020-01-16,0.375,0.31249999999999994,253.4625,25.5,51.0,1005.375
2020-01-17,-0.75,0.0125,254.6625,19.75,43.0,1019.0
2020-01-18,-3.0,0.0,221.125,15.0,33.0,1015.5
2020-01-19,-2.5,0.1,243.47500000000002,19.875,39.0,1020.25
2020-01-20,-2.5,0.0,275.0375,23.375,50.0,1021.0
2020-01-21,-1.375,0.0,280.625,29.75,56.0,1005.125
